,SMILES,target_drd2,target_logp
128,CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](Cc3cn(-c4ccc(N)cc4)nn3)[C@H]2S1(=O)=O,0.01511538546208955,-2.7836316878101823
129,CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](Cc3cn(CC(N)Cc4ccc(O)cc4)nn3)[C@H]2S1(=O)=O,0.0255479169734309,-3.3114643002752646
130,Cn1cc(C2=C(c3cn(CCC[N+](C)(C)C)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.0371287167444978,1.4152081475915907
131,Cn1cc(C2=C(c3cn(CCCCC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.06267299956338994,1.513965692405326
132,CN(C)CCCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.04164121862140788,1.5707835470575628
133,Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.049430615106425824,1.1777717989851955
134,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1,0.10054395328921202,0.0870805427344633
135,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,0.10409693786718767,0.2907759557762734
136,Cn1cc(C2=C(c3cn(CCCN=C(N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.04907693396389277,0.5049371768149737
137,CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](Cc3cn(-c4ccccc4)nn3)[C@H]2S1(=O)=O,0.00969120726138248,-2.3395741294092436
138,CC1(C)[C@H](C(=O)O)N2C(=O)C(C/C=C/C#N)[C@@H]2S1(=O)=O,0.01043540654928713,-3.1389546137106397
139,COC(=O)/C=C/CC1C(=O)N2[C@@H](C(=O)O)C(C)(C)S(=O)(=O)[C@@H]12,0.012378912684196086,-3.057530816680982
140,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC(F)(F)F)c3c2F)C1,0.1009600351558089,0.2463214346453662
141,Cn1cc(C2=C(c3cn(CCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.045951610942087696,0.9661013597209329
142,Cn1cc(C2=C(c3cn(CCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.05020445953742634,1.2237757842983994
143,Cn1cc(C2=C(c3cn(CCCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.06133104055357594,1.4767873655322883
144,Cn1cc(C2=C(c3cn(CCCCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.06745486451422997,1.7299955980185535
145,CNCCCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.04518138249516029,1.326000244068627
146,COc1ccc(-c2c(-c3ccccn3)nc3n2CCC3)cc1,0.1044137901448917,1.9322257214329408
147,CCc1cc2c(Sc3nnc(N)s3)ncnc2s1,0.009418832235529523,0.7086403465263313
148,CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,0.11863161795416353,-0.45042827665712315
149,CCc1cc2c(O)ncnc2s1,0.018967923200423703,0.21267093008547583
150,Cn1cc(C2=C(c3cn(CCCCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.06464173892414661,1.6974588063710403
151,Cn1cc(C2=C(c3cn(CCCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.06165882158037699,1.4439434571875458
152,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.09842346615880627,0.26530618270520456
153,C1=C(c2ccccc2)CCNC1,0.14698938082578258,1.0011730613911716
154,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC4CC4)c3c2F)C1,0.10725987570769059,0.26066964196291575
155,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(NC)c3c2F)C1,0.09817949985695353,-0.7776228693756131
156,C[N+]1([O-])CC=C(c2ccccc2)CC1,0.1078854740006411,-0.23662506347114237
157,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0.05924483000749237,0.10945402807787163
158,Cn1cc(C2=C(c3cn(CCCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.08235984049343861,1.5700672431459548
159,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)C1,0.13737310461710997,-0.14799205940781507
160,O=C(O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,0.011040908526226167,2.2971832243285513
161,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,0.01078852350929323,1.5332377028090391
162,c1ccc(-c2nc3n(c2-c2ccc4c(c2)OCO4)CCC3)nc1,0.09357518140956957,1.4404253586184197
163,Fc1ccc(-c2c(-c3ccccn3)nc3n2CCS3)cc1,0.10055599783625296,1.8673541007587255
164,Fc1ccc(-c2c(-c3ccccn3)nc3n2CCC3)cc1,0.10411959781154376,1.9797286487891204
165,Fc1ccc(-c2c(-c3ccncc3)nc3n2CCS3)cc1,0.11727217117787987,1.8898334136895383
166,Fc1ccc(-c2c(-c3cccnc3)nc3n2CCC3)cc1,0.09716177926598484,2.005479384972439
167,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4nccs4)c3c2F)C1,0.06065184688192833,0.11484888043609337
168,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(-c4ccccc4)c3c2F)C1,0.09900040181474229,0.8495775448729147
169,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CCC4)c3c2F)C1,0.09503759112565335,0.5503490173546697
170,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4(C)CC4)c3c2F)C1,0.0963984634274266,-0.005784679459347797
171,Cn1cc(C2=C(c3cn(CCC/N=C(\N)N[N+](=O)[O-])c4ccccc34)C(=O)NC2=O)c2ccccc21,0.023941722674770165,0.08628518141911083
172,CCc1cc2c(Cl)ncnc2s1,0.018976054923966496,1.173867093676817
173,CCc1cc2c(Sc3nnc(C)s3)ncnc2s1,0.00456598884652009,1.3197780785516655
174,CCc1cc2c(Nc3nnc(C)s3)ncnc2s1,0.003261534757991693,1.2295243184853786
175,Cc1ccc(Sc2cncc3sc(C(N)=O)cc23)cc1,0.0022194202111014485,1.8078906697486659
176,Cc1ccc(Sc2ccnc3sc(C(N)=O)cc23)cc1,0.0022681620593988884,1.892665454890449
177,COc1ccc2sc(C(N)=O)c(OC(C)C)c2c1,0.0052114095658614456,1.3676462319650766
178,O=C(O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccccn3)[nH]2)cc1,0.009321451351429939,2.8345658444920336
179,N#Cc1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1,0.026164335888555865,2.318420889580884
180,NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,0.002851465885913857,1.7971418635668095
181,OCc1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1,0.01878010515560641,2.07316154969426
182,O=C(O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,0.008286676746532924,2.8239216105539677
183,Cn1cc(C2=C(c3cn(CCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,0.04260451911559986,0.9017830190841103
